Frame,Prediction,Confidence,FPS
390,crocodile,0.9974,3.24
391,crocodile,0.7031,3.09
392,crocodile,0.9776,2.98
393,crocodile,0.9915,3.14
394,crocodile,0.9878,3.0
395,crocodile,0.9771,2.65
396,crocodile,0.9752,3.3
397,crocodile,0.9056,3.23
398,crocodile,0.8919,3.29
399,crocodile,0.9752,3.23
400,crocodile,0.9917,3.4
401,crocodile,0.9831,2.8
402,crocodile,0.9933,3.17
403,crocodile,0.9906,3.07
404,crocodile,0.9965,2.97
405,crocodile,0.9903,3.75
406,crocodile,0.9951,4.01
407,crocodile,0.9984,3.67
408,crocodile,0.9993,3.53
409,crocodile,0.9963,3.65
410,crocodile,0.9979,3.64
411,crocodile,0.994,3.19
412,crocodile,0.9962,3.08
413,crocodile,0.9984,3.02
414,crocodile,0.9997,3.17
415,crocodile,0.9996,3.11
416,crocodile,0.9993,3.07
417,crocodile,0.9991,3.08
418,crocodile,0.9994,3.16
419,crocodile,0.9977,2.56
420,crocodile,0.9944,3.24
421,crocodile,0.995,3.21
422,crocodile,0.995,3.11
423,crocodile,0.9952,2.8
424,crocodile,0.9998,3.19
425,crocodile,0.9992,2.41
426,crocodile,0.9997,3.17
427,crocodile,0.9999,3.09
428,crocodile,0.9999,3.08
429,crocodile,1.0,3.15
430,crocodile,1.0,3.22
431,crocodile,0.9999,3.22
432,crocodile,0.9999,2.9
433,crocodile,0.9999,3.25
434,crocodile,0.9992,3.45
435,crocodile,0.9976,3.29
436,crocodile,0.999,3.1
437,crocodile,0.9402,3.2
438,crocodile,0.9372,3.26
439,crocodile,0.7216,3.29
440,crocodile,0.9416,2.62
441,crocodile,0.6686,3.28
442,crocodile,0.9333,3.19
443,crocodile,0.733,3.39
444,crocodile,0.981,3.33
445,crocodile,0.9953,3.14
446,crocodile,0.9686,3.01
447,crocodile,0.9342,3.33
448,crocodile,0.8377,3.17
449,non-crocodile,0.5599,3.3
450,crocodile,0.9544,3.3
451,crocodile,0.9279,2.4
452,crocodile,0.9851,3.27
453,crocodile,0.9983,2.94
454,crocodile,0.9991,3.45
